Word,Frequency,Rank
canvassing,1,4885
me--this,1,4886
yes--(rather,1,4887
sat--and,1,4888
broadway,1,4889
affirmative,1,4890
absented,1,4891
market,1,4892
commissions,1,4893
palatable,1,4894
way--allowing,1,4895
suppress,1,4896
created,1,4897
not--but,1,4898
cheerful-tempered,1,4899
instruction,1,4900
affix,1,4901
thing--and,1,4902
pulmonary,1,4903
teazed,1,4904
weary,1,4905
forth--i,1,4906
waltzes,1,4907
carelessly,1,4908
assistant,1,4909
plan.--john,1,4910
encouragement!--i,1,4911
cheerfuller,1,4912
stirring,1,4913
improvidently,1,4914
cows,1,4915
turnip,1,4916
outweigh,1,4917
pretty-behaved,1,4918
release,1,4919
unqualified,1,4920
thing--who,1,4921
windsor.--oh,1,4922
way!--and,1,4923
shrinking,1,4924
supplication,1,4925
hours--and,1,4926
forgotten!--my,1,4927
feebleness,1,4928
sudden;--her,1,4929
good.--he,1,4930
currants,1,4931
exhibitions,1,4932
conferring,1,4933
"before--""you",1,4934
emma--tell,1,4935
tone)--she,1,4936
"harriet!""--those",1,4937
gossip,1,4938
"hair?""--with",1,4939
sir?--i,1,4940
for--thinks,1,4941
surprize;--and,1,4942
"them.""--mrs",1,4943
defies,1,4944
looks--`mr,1,4945
entangled,1,4946
everywhere.--i,1,4947
philippics,1,4948
best-tempered,1,4949
overhear,1,4950
sauciness,1,4951
weighing,1,4952
girls--delightful,1,4953
detailing,1,4954
conciliating.--i,1,4955
reason.--fortunate,1,4956
business--but,1,4957
instrumental,1,4958
persuaded--miss,1,4959
there--that,1,4960
so--the,1,4961
"room--""i",1,4962
unbiased,1,4963
bilious--mr,1,4964
startled,1,4965
country-dances,1,4966
"yes""--he",1,4967
coupled,1,4968
lets,1,4969
ingeniously,1,4970
oppress,1,4971
displaying,1,4972
notes,1,4973
too--mrs,1,4974
gratified.--they,1,4975
routine,1,4976
basins,1,4977
room?--she,1,4978
read--or,1,4979
fastening,1,4980
insufferable!--dreadful!--i,1,4981
accumulation,1,4982
defects,1,4983
derived,1,4984
interior,1,4985
flock,1,4986
go.--you,1,4987
gifted,1,4988
sunshine,1,4989
remainder,1,4990
so.--harriet's,1,4991
doomed,1,4992
lady--a,1,4993
returned.--somebody,1,4994
enters,1,4995
restoring,1,4996
"papa,--i",1,4997
herself.--robert,1,4998
concerns--expecting,1,4999
transplantation,1,5000
motionless,1,5001
improprieties,1,5002
been.--an,1,5003
estimable,1,5004
himself--which,1,5005
drudge,1,5006
her.--how,1,5007
last!--she,1,5008
love--more,1,5009
merited!--the,1,5010
linguist,1,5011
things--but,1,5012
contain,1,5013
pigeon-pies,1,5014
ninth,1,5015
prepossessing,1,5016
adviser,1,5017
wedding-day--and,1,5018
reserve--i,1,5019
transgressed,1,5020
there.--oh,1,5021
word!--why,1,5022
goose,1,5023
father--but,1,5024
eminent,1,5025
shells,1,5026
portrait,1,5027
recollect.--it,1,5028
can;--to,1,5029
"her.--""mrs",1,5030
single-minded,1,5031
articles,1,5032
word.--her,1,5033
scouted,1,5034
impelled,1,5035
spoon,1,5036
presides,1,5037
colder,1,5038
mischievous,1,5039
life--or,1,5040
spruce-beer.--oh,1,5041
groundless,1,5042
tan,1,5043
will--i,1,5044
resided,1,5045
moralising,1,5046
another?--i,1,5047
ciphers,1,5048
gradual,1,5049
did?--nobody,1,5050
unevenness,1,5051
she--`i,1,5052
quicken,1,5053
texts,1,5054
waiting--and,1,5055
afterwards--and,1,5056
prosing--so,1,5057
hesitated--she,1,5058
himself--able,1,5059
sneers,1,5060
sure.--i,1,5061
only.--i,1,5062
debate,1,5063
admission,1,5064
irrational,1,5065
renounced,1,5066
feigning,1,5067
negatives,1,5068
gallantries,1,5069
now.--he,1,5070
grammarian,1,5071
murmurs,1,5072
labourers,1,5073
narrative,1,5074
curtseys,1,5075
performances,1,5076
personage,1,5077
irritate.--she,1,5078
interruptions,1,5079
believes,1,5080
gruel--perfectly,1,5081
housekeeper--no,1,5082
her:--caution,1,5083
trifling.--and,1,5084
"harriet;--""well--and--and",1,5085
meditating,1,5086
commonly,1,5087
cockade,1,5088
contrivances,1,5089
untoward,1,5090
novelties,1,5091
arrived.--mrs,1,5092
demanded,1,5093
haphazard,1,5094
room;--he,1,5095
brace,1,5096
music--never,1,5097
intrigue,1,5098
done?--one,1,5099
another--and,1,5100
fellows,1,5101
originally,1,5102
spinet,1,5103
smiths,1,5104
matter-of-fact,1,5105
life.--she,1,5106
else--and,1,5107
here--i,1,5108
breast,1,5109
"slowly--""so",1,5110
thwarted,1,5111
spacious,1,5112
fairfax!--well,1,5113
"he--""i",1,5114
destin'd,1,5115
incidental,1,5116
infantry,1,5117
said--much,1,5118
glass,1,5119
amor,1,5120
hairdresser,1,5121
unequivocal,1,5122
me!--what,1,5123
irritable,1,5124
me.--consider,1,5125
it.--harriet,1,5126
"word--""i",1,5127
guess--all,1,5128
polish,1,5129
gently,1,5130
exultingly,1,5131
door--elizabeth,1,5132
weston.--so,1,5133
messages,1,5134
ascending.--she,1,5135
kindred,1,5136
circumstances--feelings,1,5137
apple-trees,1,5138
archly,1,5139
slyness,1,5140
statement,1,5141
plantation,1,5142
prolong,1,5143
emma;--fortunate,1,5144
apologised,1,5145
mildest,1,5146
understanding.--some,1,5147
thoughtful--and,1,5148
"friend,""--said",1,5149
dissipation,1,5150
obedience,1,5151
pressingly,1,5152
distresses,1,5153
defended,1,5154
inconsistent,1,5155
precautions,1,5156
"eagerness--""never",1,5157
"no""--cried",1,5158
availing,1,5159
housekeeper's,1,5160
altogether--thought,1,5161
better--or,1,5162
pain--no,1,5163
nailed,1,5164
scotland,1,5165
resources--and,1,5166
no!--she,1,5167
idea--i,1,5168
over-careful,1,5169
comfortless,1,5170
comparisons,1,5171
room--miss,1,5172
daring,1,5173
over--but,1,5174
hurry--oh,1,5175
occupied?--she,1,5176
thrive,1,5177
grudged,1,5178
ladylike--and,1,5179
am.--you,1,5180
once.--something,1,5181
kind.--the,1,5182
vagaries,1,5183
goodly,1,5184
candidly,1,5185
indeed?--well,1,5186
set!--never,1,5187
of--inferior,1,5188
screwed,1,5189
considerate!--but,1,5190
cautioned,1,5191
delight.--emma's,1,5192
sun!--but,1,5193
town--mrs,1,5194
please--but,1,5195
kind;--and,1,5196
baker's,1,5197
"composure--""there",1,5198
cold--and,1,5199
me?--in,1,5200
advances.--i,1,5201
thought--especially,1,5202
mounts,1,5203
uneasiness.--i,1,5204
on--what,1,5205
"fairfax!""--thought",1,5206
entangled!--i,1,5207
out-churchill'd,1,5208
re-declined,1,5209
charming--one,1,5210
ninety-nine,1,5211
information--but,1,5212
quaint,1,5213
prime,1,5214
time.--a,1,5215
strangest,1,5216
nephews:--in,1,5217
must--yes,1,5218
encourager,1,5219
alliances,1,5220
curs,1,5221
acuteness,1,5222
like)--only,1,5223
for!--such,1,5224
twilight,1,5225
"you,""--said",1,5226
waking,1,5227
well-doing,1,5228
then--only,1,5229
deposit,1,5230
palpitations,1,5231
cart,1,5232
cowper,1,5233
league,1,5234
wished--but,1,5235
perforce,1,5236
school-girl's,1,5237
corresponded,1,5238
forgave,1,5239
counter,1,5240
idlest,1,5241
abhorred,1,5242
for--and,1,5243
point--and,1,5244
strikingly,1,5245
knack,1,5246
donwell--very,1,5247
mortified--disappointed,1,5248
doctoring,1,5249
headaches,1,5250
impudence,1,5251
prophecies,1,5252
improving,1,5253
converse,1,5254
post-office--catching,1,5255
military,1,5256
sept,1,5257
so;--a,1,5258
blushes,1,5259
soft-hearted,1,5260
humanely,1,5261
motto,1,5262
trees--i,1,5263
ride.--yes.--he,1,5264
carriage!--excellent,1,5265
lie,1,5266
fails,1,5267
fatiguing--and,1,5268
before!--every,1,5269
do?--the,1,5270
woodhouse?--what,1,5271
moment.--my,1,5272
hid,1,5273
madeira,1,5274
carpet-work,1,5275
put-to,1,5276
stroke,1,5277
requisite.--harriet,1,5278
fortune--that,1,5279
sin,1,5280
custard,1,5281
singularly,1,5282
smith--such,1,5283
no--a,1,5284
measuring,1,5285
wording,1,5286
trampers,1,5287
austen,1,5288
hartfield--which,1,5289
timber,1,5290
tune,1,5291
penury,1,5292
longer.--he,1,5293
drawing--in,1,5294
mathematician,1,5295
jane?--do,1,5296
turns--my,1,5297
finishing,1,5298
how?--they,1,5299
dissentient,1,5300
him--or,1,5301
respectability,1,5302
ill.--certainly,1,5303
others!--you,1,5304
outrage,1,5305
"woodhouse!""--and",1,5306
sucking,1,5307
strawberry-beds.--the,1,5308
cool--and,1,5309
shower,1,5310
commandingly,1,5311
"emma--""nothing",1,5312
huswife,1,5313
again!--but,1,5314
"reproach--""ah",1,5315
witnessing,1,5316
divined,1,5317
hartfield--at,1,5318
laborious,1,5319
"here,--your",1,5320
that--as,1,5321
"passed,--aware",1,5322
weston--it,1,5323
mails;--it,1,5324
great.--however,1,5325
out.--he,1,5326
hoping--fearing--adoring--ready,1,5327
acceded,1,5328
liveliest,1,5329
world.--did,1,5330
before.--i,1,5331
seized--her,1,5332
half-year,1,5333
voted,1,5334
uncertainty--at,1,5335
accounted,1,5336
"blushing--""i",1,5337
eyelashes,1,5338
compliment!--and,1,5339
curtains,1,5340
"she;--""we",1,5341
dexterously,1,5342
thinking--oh,1,5343
knightley.--they,1,5344
half-circle,1,5345
their's!--how,1,5346
smartened,1,5347
through--and,1,5348
knightley?--who,1,5349
goings-on,1,5350
woman--engaged,1,5351
nearest,1,5352
unexceptionably,1,5353
lecture,1,5354
ah!--indeed,1,5355
livelihood,1,5356
no--till,1,5357
opportune,1,5358
fairy,1,5359
confide,1,5360
handsome--not,1,5361
groundwork,1,5362
carriage-horse,1,5363
goodness--and,1,5364
energetic,1,5365
"happiest!--""i",1,5366
son--but,1,5367
"children--""how",1,5368
post.--how,1,5369
world--but,1,5370
alphabet,1,5371
and--may,1,5372
knock,1,5373
that.--a,1,5374
cleverness,1,5375
abode,1,5376
shadow--both,1,5377
coxe--oh,1,5378
newly,1,5379
aimable,1,5380
buttons,1,5381
unmarried,1,5382
occurs,1,5383
properer,1,5384
conceptions,1,5385
effect.--i,1,5386
triumphant,1,5387
smallridge!'--what,1,5388
it?--i,1,5389
woods,1,5390
reprove,1,5391
courts,1,5392
sort--which,1,5393
sleek,1,5394
saddle,1,5395
giggle,1,5396
so--for,1,5397
refuted,1,5398
yes--very--a,1,5399
notice--you,1,5400
kitchen,1,5401
malt,1,5402
umbrella,1,5403
treats,1,5404
similarity,1,5405
distasteful,1,5406
representations,1,5407
harriet!--a,1,5408
fondest,1,5409
thing.--it,1,5410
misunderstanding,1,5411
expedients,1,5412
glanced,1,5413
wise.--i,1,5414
else--which,1,5415
sense--your,1,5416
rival,1,5417
throat--just,1,5418
their's,1,5419
all-sufficiency,1,5420
us--take,1,5421
"you?""--said",1,5422
soothings,1,5423
involvement,1,5424
harmonise,1,5425
crosser,1,5426
on.--you,1,5427
name--i,1,5428
poplin,1,5429
nervousness,1,5430
glossed,1,5431
him.--he,1,5432
nervously,1,5433
heart!--she,1,5434
inheritance,1,5435
offence.--you,1,5436
indeed!--but,1,5437
sorry!--oh,1,5438
"subject,--to",1,5439
background,1,5440
creep,1,5441
staircase--you,1,5442
whole-lengths,1,5443
intimate--because,1,5444
income.--however,1,5445
"amused.--""mr",1,5446
counsels,1,5447
conjecturing,1,5448
unpolished,1,5449
arm-in-arm,1,5450
other?--how,1,5451
finis,1,5452
neptune,1,5453
hartfield--though,1,5454
mark's,1,5455
that_.--it,1,5456
in-betweens,1,5457
freeze,1,5458
knight-errantry,1,5459
astonishingly,1,5460
much.--he,1,5461
remiss.--i,1,5462
"moment--""i",1,5463
was!--how,1,5464
tormenting,1,5465
sure--our,1,5466
superadded,1,5467
powerless,1,5468
covering,1,5469
pleased--so,1,5470
animated--open,1,5471
shocked!--jane,1,5472
mount,1,5473
fling,1,5474
"family,--something",1,5475
smiled.--after,1,5476
preached,1,5477
requesting,1,5478
sleepless,1,5479
flattering--but,1,5480
tears)--but,1,5481
buy,1,5482
amity.--he,1,5483
feelings--but,1,5484
know?--well,1,5485
came--madness,1,5486
john.--he,1,5487
addresses--and,1,5488
worse.--playing,1,5489
you--to,1,5490
foretelling,1,5491
people--and,1,5492
all;--your,1,5493
secrets,1,5494
tidy,1,5495
nothing-meaning,1,5496
satisfaction.--he,1,5497
him.--how,1,5498
clayton,1,5499
heavy--except,1,5500
disagreeable--i,1,5501
part.--he,1,5502
sorrowfully,1,5503
harriet;--and,1,5504
kindness.--for,1,5505
palpable,1,5506
backgammon-table,1,5507
clover,1,5508
agitated--very,1,5509
disagreements,1,5510
misses,1,5511
sorry--extremely,1,5512
constituted,1,5513
home?--i,1,5514
sorts.--delightful,1,5515
indeed!--(harriet,1,5516
nieces!--i,1,5517
harriet's.--about,1,5518
her--mrs,1,5519
kitchen.'--`oh,1,5520
boiling,1,5521
mighty,1,5522
thick-headed,1,5523
door--and,1,5524
avowedly,1,5525
reviving,1,5526
lime,1,5527
was--fortunately,1,5528
councillors,1,5529
victims,1,5530
cards--and,1,5531
unbidden,1,5532
discreetly,1,5533
passant,1,5534
waives,1,5535
deposited,1,5536
paling,1,5537
white-hart,1,5538
idea--and,1,5539
secretly,1,5540
useable,1,5541
intelligible.--no,1,5542
mostly,1,5543
pacing,1,5544
do--very,1,5545
mama,1,5546
clinging,1,5547
pools,1,5548
stating,1,5549
joints,1,5550
fatal,1,5551
apple-tart,1,5552
repast,1,5553
admits,1,5554
rapturous,1,5555
medals,1,5556
she?--supposing,1,5557
known.--we,1,5558
come--much,1,5559
approve--something,1,5560
to!--no--mr,1,5561
fancy-work,1,5562
mirth,1,5563
wheres,1,5564
diet,1,5565
spoil,1,5566
goldsmith,1,5567
abused,1,5568
taylor--that,1,5569
interfered,1,5570
stays,1,5571
limitations,1,5572
remonstrances,1,5573
ago--what,1,5574
substitute,1,5575
scarlet,1,5576
outree!--those,1,5577
papa!--now,1,5578
comparison.--she,1,5579
fervour,1,5580
mistakes,1,5581
impossible!--i,1,5582
qualify,1,5583
you.--and,1,5584
to-day--and,1,5585
introduction_--of,1,5586
journey;--only,1,5587
unfortunately--in,1,5588
conduct.--i,1,5589
perry--how,1,5590
himself!--was,1,5591
ill-disposed,1,5592
scarce,1,5593
know--in,1,5594
misapply,1,5595
"undoubtedly.""--she",1,5596
encouragements,1,5597
bad.--no,1,5598
you!--nobody,1,5599
exceeds,1,5600
it?--where's,1,5601
delicately,1,5602
know--(nodding,1,5603
odd-tempered,1,5604
harriet--never,1,5605
glorious--the,1,5606
perfection.--not,1,5607
inhabited,1,5608
went--she,1,5609
token,1,5610
likely.--i,1,5611
k.--but,1,5612
harriet!--i,1,5613
completest,1,5614
ancient,1,5615
unsaid,1,5616
unpardonably,1,5617
uppermost,1,5618
sorry--and,1,5619
refuse.--`aye,1,5620
carelessness,1,5621
broadwood's,1,5622
herself?--who,1,5623
arises,1,5624
intimately,1,5625
taste.--at,1,5626
mania,1,5627
sight--and,1,5628
misconstrued,1,5629
cleverest,1,5630
reanimation,1,5631
small-sized,1,5632
ideas--her,1,5633
fancies,1,5634
sack,1,5635
fraud,1,5636
windows!--i,1,5637
smith!--very,1,5638
him?--was,1,5639
event.--she,1,5640
tart--a,1,5641
rises,1,5642
debt,1,5643
zeal!--it,1,5644
longest-sighted,1,5645
watches,1,5646
doings,1,5647
garters,1,5648
although,1,5649
kind--but,1,5650
emma--and,1,5651
corresponding,1,5652
properly--there,1,5653
object--but,1,5654
kingston--are,1,5655
ties,1,5656
admires,1,5657
fellow-mourners,1,5658
letters!--express,1,5659
home-farm,1,5660
transformation!--must,1,5661
hat,1,5662
geography,1,5663
stopping--it,1,5664
riding,1,5665
unselfish,1,5666
seaside,1,5667
yesterday--that,1,5668
conquering,1,5669
come--and,1,5670
fortune?--you,1,5671
fairfax--but,1,5672
pen,1,5673
ten--for,1,5674
isabella!--she,1,5675
figure-pieces,1,5676
demurred,1,5677
fearless,1,5678
coldest,1,5679
wretches,1,5680
going?--you,1,5681
father)--humph!--can,1,5682
equal.--this,1,5683
implanted,1,5684
it--there,1,5685
perceive.--he,1,5686
behind!--most,1,5687
"significantly--""there",1,5688
curiosity.--you,1,5689
too!--i,1,5690
insensibly,1,5691
dressing,1,5692
"harriet--""it",1,5693
wrist,1,5694
accusation,1,5695
liberties,1,5696
paused.--she,1,5697
fairfax.--then,1,5698
double-dyed,1,5699
woodhouse?)--for,1,5700
efforts,1,5701
heir-expectant,1,5702
tempting,1,5703
it?--cramer,1,5704
requisition,1,5705
increases,1,5706
argumentative,1,5707
her--her,1,5708
"highbury.--""he",1,5709
resentfully,1,5710
greensward,1,5711
placidity,1,5712
swayed,1,5713
salting-pan,1,5714
unimpeded,1,5715
personally,1,5716
business--that,1,5717
limb,1,5718
wrapped,1,5719
brother-in-law's,1,5720
unseasonableness,1,5721
emma?--what,1,5722
antagonist,1,5723
veneration,1,5724
master's,1,5725
style--and,1,5726
preference--remained,1,5727
pressure,1,5728
winning,1,5729
spontaneous,1,5730
to--but,1,5731
treble,1,5732
plump,1,5733
view--sweet,1,5734
too!--what,1,5735
son--and,1,5736
self-satisfied,1,5737
well.--with,1,5738
party--in,1,5739
charmed.--there,1,5740
it.--so,1,5741
incompatible,1,5742
knightley!--and,1,5743
laying,1,5744
masters,1,5745
pollards,1,5746
conniving,1,5747
absorbing,1,5748
worshipped,1,5749
enjoyable,1,5750
sleety,1,5751
parties--young,1,5752
patronage,1,5753
"pass--""you",1,5754
delightful?--miss,1,5755
man_'s,1,5756
pleasanter.--they,1,5757
twentieth,1,5758
appellation,1,5759
wan,1,5760
side?--well,1,5761
father.--mr,1,5762
began--stopping,1,5763
seats,1,5764
untowardly,1,5765
points!--such,1,5766
copy,1,5767
destroy--what,1,5768
complacently)--that,1,5769
consequent,1,5770
modestly,1,5771
whole-length,1,5772
fetches,1,5773
behalf,1,5774
caprices,1,5775
spoilt,1,5776
hardened,1,5777
suffers,1,5778
spared--but,1,5779
sedate,1,5780
back-gammon,1,5781
compressed,1,5782
interposition,1,5783
are!--i,1,5784
hands--a,1,5785
birthday,1,5786
pardoned,1,5787
stables,1,5788
concealment.--emma,1,5789
yesterday.--a,1,5790
pick,1,5791
unasked,1,5792
word--miss,1,5793
captious.--we,1,5794
introductions,1,5795
know--it,1,5796
confirm,1,5797
vouchsafing,1,5798
managed,1,5799
acknowledged--what,1,5800
bed-room,1,5801
frost,1,5802
doors--a,1,5803
do?--you,1,5804
could.--ah,1,5805
apprehensively,1,5806
slippery,1,5807
connivance,1,5808
loss--if,1,5809
physician,1,5810
kite,1,5811
case--i,1,5812
two)--but,1,5813
jane--inquiries,1,5814
grove--cultivation--beds,1,5815
disturbing,1,5816
hawkins!--good,1,5817
apiece,1,5818
strawberry-beds,1,5819
changeable,1,5820
assert,1,5821
executing,1,5822
rack,1,5823
bewitches,1,5824
declaring,1,5825
bearers,1,5826
creditably,1,5827
aggrandise,1,5828
fathomed,1,5829
dispiriting,1,5830
merit.--since,1,5831
hear.--they,1,5832
figures,1,5833
housekeeping,1,5834
defying,1,5835
out--do,1,5836
despair--and,1,5837
inability,1,5838
reprobation,1,5839
seasonable,1,5840
performers,1,5841
flowed,1,5842
incommoding,1,5843
you!--am,1,5844
edition,1,5845
detail.--methodical,1,5846
man!--it,1,5847
theirs,1,5848
inroads,1,5849
amusement.--much,1,5850
discerning,1,5851
confirming,1,5852
of.--see,1,5853
riddle-book,1,5854
haunts,1,5855
undergo,1,5856
regularity,1,5857
two--from,1,5858
performance.--i,1,5859
knightley.--this,1,5860
disappearing,1,5861
"up;""--and",1,5862
letter--written,1,5863
ill-will,1,5864
too--slowly,1,5865
raved,1,5866
curls!--this,1,5867
reassembled,1,5868
encumbered,1,5869
smith!--message,1,5870
ungenerous,1,5871
circumspection,1,5872
her_.--wish,1,5873
row,1,5874
vexatious,1,5875
emma--what,1,5876
brick,1,5877
be?--no,1,5878
peculiarities,1,5879
irresistible.--beyond,1,5880
pudding,1,5881
undiscerned,1,5882
unconcern,1,5883
speedy,1,5884
by?--i,1,5885
words--one,1,5886
unsentimental,1,5887
to-morrow--i,1,5888
docile,1,5889
unfinished,1,5890
mid-day,1,5891
resulting,1,5892
worshipping,1,5893
make--cannot,1,5894
wise--but,1,5895
were.--she,1,5896
"wit""--but",1,5897
boasts,1,5898
bates--it,1,5899
protected,1,5900
originating,1,5901
himself.--could,1,5902
sell,1,5903
them?--only,1,5904
much.--it,1,5905
arm--actually,1,5906
solitarily,1,5907
politician,1,5908
was!--but,1,5909
coach,1,5910
st,1,5911
precedent,1,5912
dismay,1,5913
mimic,1,5914
integrity,1,5915
contribute,1,5916
marry!--this,1,5917
memorial,1,5918
came--a,1,5919
also.--frank,1,5920
tottering,1,5921
competence--enough,1,5922
brother-in-law,1,5923
pantry,1,5924
shoulders--and,1,5925
swelled,1,5926
wingfield's,1,5927
dublin,1,5928
approve--so,1,5929
elton's--probably,1,5930
concerned!--well,1,5931
industry,1,5932
cameos,1,5933
resorted,1,5934
gipsies--it,1,5935
hope--he,1,5936
cure.--her,1,5937
dropped,1,5938
unbroken,1,5939
cogitation,1,5940
politeness.--oh,1,5941
plain:--but,1,5942
violence,1,5943
subordinate,1,5944
forestalling,1,5945
daringly,1,5946
inward,1,5947
woeful,1,5948
pretty.--the,1,5949
eclat,1,5950
elton.--this,1,5951
"no""--and",1,5952
"weston""--with",1,5953
clearly--and,1,5954
cherries,1,5955
"move.--""he",1,5956
"indeed.--""poor",1,5957
front-door,1,5958
triumph--and,1,5959
seminary,1,5960
them.--morning,1,5961
camp-fever,1,5962
see--one,1,5963
family--and,1,5964
dear--and,1,5965
red,1,5966
petticoats,1,5967
detecting,1,5968
encroach.--i,1,5969
accordant,1,5970
sang;--and,1,5971
excessively.'--which,1,5972
couple?--i,1,5973
prolonged,1,5974
intolerable--and,1,5975
bates?--i,1,5976
bodies,1,5977
fair.--one,1,5978
mean--what,1,5979
lights,1,5980
churchill.--at,1,5981
chatter,1,5982
contributing,1,5983
low.--frank,1,5984
all!--you,1,5985
vehicle,1,5986
conditioning,1,5987
now--it,1,5988
illness--but,1,5989
certainly--i,1,5990
no--far,1,5991
simple-minded,1,5992
obliging.--is,1,5993
well-built,1,5994
contract,1,5995
literary,1,5996
heap,1,5997
harriet--your,1,5998
fairfax!--harriet,1,5999
donwell!--you,1,6000
north-east,1,6001
"harriet.--""do",1,6002
stands,1,6003
engravings,1,6004
hated,1,6005
rung,1,6006
undoubting,1,6007
"i?""--and",1,6008
confidential,1,6009
her--no,1,6010
richardson,1,6011
her;--cost,1,6012
expressly,1,6013
defeat,1,6014
vessel,1,6015
mean.--but,1,6016
father-in-law,1,6017
to-night,1,6018
coles--worthy,1,6019
night.--there,1,6020
brightest,1,6021
lectured,1,6022
healed,1,6023
housebreaking,1,6024
ill-equipped,1,6025
inspect,1,6026
undertaken,1,6027
pretty-spoken,1,6028
charade.--you,1,6029
give--it,1,6030
demanding,1,6031
narrower,1,6032
leaned,1,6033
walks?--had,1,6034
prescribed,1,6035
artificial!--i,1,6036
altogether--i,1,6037
instead--never,1,6038
him!--how,1,6039
shoulder,1,6040
adequate,1,6041
it.--what,1,6042
lines--will,1,6043
ridden,1,6044
n,1,6045
accession,1,6046
deceit!--i,1,6047
knightley--what,1,6048
permission,1,6049
mistress's,1,6050
further,1,6051
there--one,1,6052
recordable,1,6053
"smith.""--she",1,6054
to--of,1,6055
always--i,1,6056
you--she,1,6057
approver,1,6058
weeks--indescribable,1,6059
yeomanry,1,6060
steadiest,1,6061
lain,1,6062
fidgetiness,1,6063
plainest,1,6064
sweetness!--latterly,1,6065
"fearfully--""i",1,6066
mind--to,1,6067
day!--a,1,6068
cheese,1,6069
superior!--and,1,6070
pointing,1,6071
chapters,1,6072
greatcoat,1,6073
irksome,1,6074
month's,1,6075
situated,1,6076
dreadful!--what,1,6077
emma.--she,1,6078
regarding,1,6079
"continued--""like",1,6080
business!--selina,1,6081
traits,1,6082
form.--his,1,6083
supper-table,1,6084
country.--the,1,6085
understand--certainly,1,6086
hurts,1,6087
way--so,1,6088
negligence,1,6089
over-trimmed,1,6090
flower,1,6091
supposing--that,1,6092
shopping,1,6093
whichever,1,6094
concealment.--such,1,6095
dining-parlour,1,6096
precaution,1,6097
library,1,6098
affixed,1,6099
is--(but,1,6100
necessary--i,1,6101
head-aches,1,6102
retire,1,6103
gaily,1,6104
lady--and,1,6105
overtake,1,6106
sweet-tempered,1,6107
"hesitated.--""not",1,6108
empty,1,6109
"niece,--mrs",1,6110
conditionally,1,6111
advertising,1,6112
also--it,1,6113
falsehoods,1,6114
disingenuousness,1,6115
mud,1,6116
exquisite!--still,1,6117
perrys--i,1,6118
repellent,1,6119
dinner-company,1,6120
non-existence,1,6121
jewels,1,6122
directly.--i,1,6123
her;--mr,1,6124
mama's,1,6125
captious,1,6126
so?--where,1,6127
coachman--no,1,6128
care.--when,1,6129
s.--_my,1,6130
october--formed,1,6131
him.--i,1,6132
shortness,1,6133
look--how,1,6134
him--not,1,6135
begs,1,6136
tosses,1,6137
staggered,1,6138
augmentation,1,6139
"dress,--show",1,6140
disliked,1,6141
bow-window,1,6142
throws,1,6143
coarseness,1,6144
feel!--not,1,6145
administered,1,6146
offence.--poor,1,6147
forcing,1,6148
unsullied,1,6149
"bye,--no",1,6150
compassion--and,1,6151
"emma--""a",1,6152
parsnip,1,6153
honour--i,1,6154
circle--exploring,1,6155
ago--she,1,6156
years--and,1,6157
weakness,1,6158
ground-plot,1,6159
locked,1,6160
senseless,1,6161
officious,1,6162
beloved--which,1,6163
orders,1,6164
me.--miss,1,6165
congratulated,1,6166
worse;--four,1,6167
he?--three,1,6168
bates!--such,1,6169
"up,--so",1,6170
fortune.'--those,1,6171
did--but,1,6172
obstacles,1,6173
letters--and,1,6174
abstained,1,6175
tumbler,1,6176
acrostic,1,6177
ecstasies,1,6178
luxuries,1,6179
underbred,1,6180
works,1,6181
infinity,1,6182
alarm.--about,1,6183
important--and,1,6184
forerunner,1,6185
guess.--i,1,6186
vigour,1,6187
de,1,6188
struggles,1,6189
emulate,1,6190
true.--well,1,6191
such;--but,1,6192
william's,1,6193
count,1,6194
unsettled,1,6195
pensive,1,6196
"answered--""i",1,6197
expeditious!--i,1,6198
not.--it,1,6199
ornament,1,6200
"woodhouse--""indeed",1,6201
tea--stay--no,1,6202
nominal,1,6203
d'almane,1,6204
appear--there,1,6205
thought.--mr,1,6206
there?--but,1,6207
vision,1,6208
roundabout,1,6209
shortly.--i,1,6210
provoke,1,6211
employments,1,6212
fat,1,6213
open-heartedness,1,6214
dilatory,1,6215
all--not,1,6216
been.--mr,1,6217
dining-room--and,1,6218
daughters--i,1,6219
emma--its,1,6220
comparing,1,6221
sublimity,1,6222
life.--they,1,6223
enabled,1,6224
borrow,1,6225
ingenuousness,1,6226
instruments,1,6227
wins,1,6228
place.--emma,1,6229
exerted,1,6230
herself;--and,1,6231
self-consequence,1,6232
reproofs,1,6233
lined,1,6234
jokes,1,6235
friend--any,1,6236
provocations,1,6237
it--mr,1,6238
school--not,1,6239
gossips!--tiresome,1,6240
plain--but,1,6241
indiscreetly,1,6242
stopped.--the,1,6243
dutiful,1,6244
recital,1,6245
knit,1,6246
sublime,1,6247
wished.--you,1,6248
wool,1,6249
cope,1,6250
drifted,1,6251
doubted--and,1,6252
wearying,1,6253
churchill.--i,1,6254
shivering,1,6255
"on--""and",1,6256
consented,1,6257
unanswered,1,6258
puppies,1,6259
flurry,1,6260
charade!--if,1,6261
risking,1,6262
unexpectedly,1,6263
what!--engaged,1,6264
justice--only,1,6265
us!--we,1,6266
say--yes,1,6267
deficiency--but,1,6268
amidst,1,6269
cramp,1,6270
relish,1,6271
omit,1,6272
damps,1,6273
sheet,1,6274
himself--and,1,6275
